@default,Genus,,,,Character,,Character,,Country,Character
Id,屬,名稱,別名,卷數,作者,作者描述,註解作者,註解描述,國家,人,存疑
int,int,string,string[],int,int[],string[],int[],string[],int[],int[],string[]
id,genus,name,alias,volume,author,authorDescribe,annotator,annotateDescribe,country,person,unansweredQuestion
13030002,13030,"西遼立國本末攷",,1,1700180104
13040001,13040,"金史紀事本末",,52,1700180103
13050001,13050,"西夏紀事本末",,36,1700180105
13060001,13060,"元史紀事本末",,4,1600180023
13070001,13070,"國初群雄事略",,14,1700180106
13070002,13070,"鴻猷錄",,16,1600180024
13070003,13070,"昭代武功編",,10,1600180025
13070004,13070,"炎徼紀聞",,4,1600180026
13070005,13070,"明季北略",,24,1700180107
13070006,13070,"明季南略",,18,1700180107
13070007,13070,"綏寇紀略",,12,1700180108
13070008,13070,"續編綏寇紀略",,5,1700180109
13070009,13070,"虞淵沉",,-1,1700180108
13070010,13070,"明史紀事本末",,80,1700180110
13070011,13070,"明史紀事本末補遺",,6,1700180110
13080001,13080,"聖武記",,14,1700180092
13080002,13080,"清史紀事本末",,80,1800180005
13090001,13090,"國朝大事記",,12,1700180111
13090002,13090,"平定三逆方略",,60,1700180112,"官修"
13090003,13090,"三藩紀事本末",,4,1700180113
13090004,13090,"平定羅剎方略",,4,1700180000
13090005,13090,"聖祖仁皇帝親征平定朔漠方略",,48,1700180114,"官修"
13090006,13090,"平定準噶爾方略",,171,1700180078,"官修"
13090007,13090,"平定金川方略",,32,1700180115,"官修"
13090008,13090,"平定兩金川方略",,152,1700180075,"官修"
13090009,13090,"剿捕臨清逆匪紀略",,16,1700180116,"官修"
13090010,13090,"蘭州紀略",,21,1700180056,"官修"
13090011,13090,"石峯堡紀略",,21,1700180056,"官修"
13100001,13100,"剿平三省邪匪方略",,352,1700180117
13100002,13100,"平定教匪紀略",,42,1700180118
13100003,13100,"中西紀事",,24,1700180016
13100004,13100,"剿平粵匪方略",,420,1700180119
13100005,13100,"平定粵匪紀略",,18,1700180120
13100006,13100,"淮軍平捻記",,12,1700180121
13100007,13100,"籌辦夷務始末",,260,1700180122&1700180123&1700180124,"纂輯"
13100008,13100,"湘軍志",,16,1700180125
13100009,13100,"湘軍記",,20,1700180126
13110001,13110,"臺灣鄭氏始末",,6,1700180127&1700180128
13110002,13110,"靖海紀事",,2,1700180129
13110003,13110,"靖海志",,4,1700180130&1700180131
13110004,13110,"平臺紀略",,1,1700180132
13110005,13110,"東征集",,6,1700180132
13110006,13110,"平定臺灣紀略",,70,1700180056
13120001,13120,"繹史",,160,1700180133
13120002,13120,"通鑑紀事本末",,42,1400280025
13120003,13120,"滇考",,2,1700180134
13120004,13120,"蜀鑑",,10,1400280026
14010001,14010,"吳越春秋",,10,700180005
14010002,14010,"越絕書",,15,700180000
14020001,14020,"鄴中記",,1,900280002
14020002,14020,"十六國春秋",,100,1100180001
14020003,14020,"別本十六國春秋",,16,1100180001
14030001,14030,"三楚新錄",,3,1400180016
14030002,14030,"錦里耆舊傳",,4,1400180017
14030003,14030,"五國故事",,2,1400180000
14030004,14030,"蜀檮杌",,2,1400180018
14030005,14030,"吳越備史",,4,1400180019
14030006,14030,"十國春秋",,114,1700180135
14030007,14030,"九國志",,12,1400180020,,1700180136,"輯"
